fid:plz_code:place_name:place_sec:gem_code:kreis_name:Kreis_ags:lan_name:land_code:pop:Axe-y:Axe-x
1:47551:Bedburg-Hau:Till-Moyland:5154004:Kleve:5154:Nordrhein-Westfalen:5:12625:51.7581345415603:6.20695861505179
2:52477:Alsdorf:Zopp:7232002:Städteregion Aachen:5334:Nordrhein-Westfalen:5:46553:50.868616650012:6.1755081882793
3:52159:Roetgen:Rott:5334024:Städteregion Aachen:5334:Nordrhein-Westfalen:5:8288:50.6361395186324:6.21541011489764
4:52156:Monschau:Widdau:5334020:Städteregion Aachen:5334:Nordrhein-Westfalen:5:12124:50.5389374630398:6.27593260875602
5:52152:Simmerath:Woffelsbach:5334028:Städteregion Aachen:5334:Nordrhein-Westfalen:5:15124:50.6137139505171:6.32948219727138
6:52382:Niederzier:Selhausen:5358048:Düren:5358:Nordrhein-Westfalen:5:13759:50.8930032867792:6.47502183862663
7:54298:Welschbillig, Igel, Aach::7235501,7235051,8335001:Eifelkreis Bitburg-Prüm:7232:Rheinland-Pfalz:7:7787:49.9039317175908:6.66662835996887
8:47506:Neukirchen-Vluyn:Vluynbusch:5170028:Wesel:5170:Nordrhein-Westfalen:5:27228:51.4429065441891:6.55025121963959
9:54647:Dudeldorf::7232027:Eifelkreis Bitburg-Prüm:7232:Rheinland-Pfalz:7:1571:49.9766171147906:6.64077134287626
10:54316:Pluwig::7235107:Trier-Saarburg:7235:Rheinland-Pfalz:7:4357:49.678047165285:6.72578594730604
11:47139:Duisburg:Untermeiderich:5112000:Duisburg:5112:Nordrhein-Westfalen:5:14424:51.4801498118872:6.71615567450934
12:50259:Pulheim:Stommeln:5362036:Rhein-Erft-Kreis:5362:Nordrhein-Westfalen:5:53025:51.0001948293034:6.78419202979819
13:40468:Düsseldorf:Unterrath:5111000:Düsseldorf:5111:Nordrhein-Westfalen:5:21017:51.2671087043291:6.77664833687273
14:54552:Mehren u.a.::7233020:Vulkaneifel:7233:Rheinland-Pfalz:7:9758:50.1149670080305:6.96434330143883
15:40470:Düsseldorf:Rath:5111000:Düsseldorf:5111:Nordrhein-Westfalen:5:16127:51.2540302944504:6.80773218476801
16:40599:Düsseldorf:Reisholz:5111000:Düsseldorf:5111:Nordrhein-Westfalen:5:20421:51.1798978863484:6.87055860829591
17:54413:Gusenburg::7235036:Trier-Saarburg:7235:Rheinland-Pfalz:7:4668:49.6295653647:6.89615284279235
18:45475:Mülheim an der Ruhr:Mitte-Ost:5117000:Mülheim an der Ruhr:5117:Nordrhein-Westfalen:5:18451:51.4590264053973:6.8975005011986
19:50739:Köln:Weidenpesch:5315000:Köln:5315:Nordrhein-Westfalen:5:26153:50.9808159033244:6.92113745919967
20:66636:Tholey:Überroth-Niederhofen:10046118:St. Wendel:10046:Saarland:10:12416:49.4877346754138:6.99536274836933
21:66117:Saarbrücken:Alt-Saarbrücken:10041100:Regionalverband Saarbrücken:10041:Saarland:10:14434:49.2223797979001:6.96286264355693
22:50968:Köln:Zollstock:5315000:Köln:5315:Nordrhein-Westfalen:5:24413:50.9020768920751:6.96598564038723
23:56825:Gevenich::7135034:Cochem-Zell:7135:Rheinland-Pfalz:7:2252:50.1239764719801:7.0586972703517
24:53125:Bonn:Ückesdorf:5314000:Bonn:5314:Nordrhein-Westfalen:5:14981:50.6705503702682:7.05726200266338
25:55767:Brücken, Oberbrombach u.a.::7134015:Birkenfeld:7134:Rheinland-Pfalz:7:8586:49.5871205888313:7.19262246502344
26:48720:Rosendahl:Osterwick:5558040:Coesfeld:5558:Nordrhein-Westfalen:5:10592:52.0142095275147:7.19444547935641
27:79822:Titisee-Neustadt:Waldau:8315113:Breisgau-Hochschwarzwald:8315:Baden-Württemberg:8:11541:47.9379578373953:8.18998308166501
28:35759:Driedorf:Waldaubach:6532007:Lahn-Dill-Kreis:6532:Hessen:6:5132:50.636399603606:8.17381434932629
29:76437:Rastatt:Wintersdorf:8216043:Rastatt:8216:Baden-Württemberg:8:46713:48.8631584188038:8.18564481407782
30:49143:Bissendorf:Wulften:3459012:Osnabrück:3459:Niedersachsen:3:14419:52.2615159226371:8.22045383618405
31:26122:Oldenburg:Wechloy:3403000:Oldenburg (Oldb):3403:Niedersachsen:3:7094:53.1373573845545:8.20871998495082
32:76532:Baden-Baden:Weststadt:8211000:Baden-Baden:8211:Baden-Württemberg:8:21942:48.8005195039562:8.20157254685256
33:79790:Küssaberg:Rheinheim:8337125:Waldshut:8337:Baden-Württemberg:8:5289:47.5983372142096:8.32809411635934
34:55252:Mainz-Kastel:::Wiesbaden:6414:Hessen:6:11783:50.0240488314502:8.28541102448642
35:76764:Rheinzabern::7334024:Germersheim:7334:Rheinland-Pfalz:7:4835:49.1114101747923:8.292036127072
36:35684:Dillenburg:Frohnhausen:6532006:Lahn-Dill-Kreis:6532:Hessen:6:3785:50.7830152569167:8.29219642686683
37:76189:Karlsruhe:Oberreut:8212000:Karlsruhe:8215:Baden-Württemberg:8:25461:48.9994999956172:8.32483106886355
38:67577:Alsheim::7331002:Alzey-Worms:7331:Rheinland-Pfalz:7:2621:49.7635263027068:8.3241080316562
39:26936:Stadland:Süderschwei:3461009:Wesermarsch:3461:Niedersachsen:3:1490:53.4022171708833:8.35218262211831
40:67365:Schwegenheim::7334028:Germersheim:7334:Rheinland-Pfalz:7:2918:49.2765011191354:8.33549836079867
41:59557:Lippstadt:Kernstadt:5974028:Soest:5974:Nordrhein-Westfalen:5:19407:51.6601705635101:8.3483083446183
42:27801:Dötlingen:Wehe:3458003:Oldenburg:3458:Niedersachsen:3:6197:52.9657213263764:8.41971409621327
43:59602:Rüthen:Westereiden:5974036:Soest:5974:Nordrhein-Westfalen:5:10666:51.5047688409236:8.43991622013669
44:67117:Limburgerhof::7338017:Rhein-Pfalz-Kreis:7338:Rheinland-Pfalz:7:10779:49.4152052991667:8.39312747528194
45:57614:Steimel::7138070:Westerwaldkreis:7143:Rheinland-Pfalz:7:6546:50.6419331695677:7.65998876774988
46:56307:Dürrholz::7138014:Neuwied:7138:Rheinland-Pfalz:7:2679:50.5850005205659:7.57670879561662
47:66862:Kindsbach::7335018:Kaiserslautern:7335:Rheinland-Pfalz:7:2419:49.4164763427045:7.62909800097129
48:55596:Waldböckelheim::7133107:Bad Kreuznach:7133:Rheinland-Pfalz:7:2935:49.8144924364475:7.71095856624626
